"ID","GENERO","REGION","EDAD_SEL","NIVEL_EDUCATIVO_AGRUPADO","CANT_MIEMBROS_HOGAR","CANT_DEMANDANTES_TOTAL","CANT_AYUDA_TOTAL","CONDICION_ACTIVIDAD_AGRUPADA","TIPO_HOGAR_NUCLEAR","TSS_GRANGRUPO_TRABAJOTOTAL","TSS_GRANGRUPO_OCUPACIONYAUTOCONSUMO","TSS_GRANGRUPO_TNR","TSS_GRANGRUPO_PERSONALES","TSS_GRUPO_TRABAJOOCUPACION","TSS_GRUPO_DOMESTICO","TSS_GRUPO_CUIDADO","TSS_GRUPO_TNROTROSHOGARES_VOLUNTARIAS","TSS_GRUPO_VOLUNTARIAS","TSS_GRUPO_EDUCACION","TSS_GRUPO_CONVIVENCIA","TSS_GRUPO_USODEMEDIOS","TSS_GRUPO_CUIDADOPERSONAL","TSS_GRUPO_CPERSONALSINDORMIR","TSS_GRUPO_PREPARARCOMIDA"
105871,"Varón","Gran Buenos Aires",77,"Primario completo y secundario incompleto",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",455,0,455,985,0,455,0,0,0,0,120,165,700,160,10
142715,"Varón","Gran Buenos Aires",34,"Terciario o universitario incompleto y más",4,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",580,0,580,860,0,350,230,0,0,0,120,105,635,95,155
168239,"Varón","Gran Buenos Aires",42,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",110,0,110,1330,0,110,0,0,0,190,305,120,715,155,50
150770,"Mujer","Gran Buenos Aires",39,"Terciario o universitario incompleto y más",3,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",455,0,455,985,0,120,335,0,0,0,75,285,625,115,0
125965,"Varón","Gran Buenos Aires",48,"Terciario o universitario incompleto y más",3,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",5,0,5,1435,0,5,0,0,0,0,605,185,645,165,5
104605,"Varón","Gran Buenos Aires",31,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",630,630,0,810,630,0,0,0,0,0,195,25,590,170,0
131603,"Mujer","Gran Buenos Aires",59,"Terciario o universitario incompleto y más",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",230,0,230,1210,0,200,0,30,0,240,100,130,740,260,30
157123,"Mujer","Gran Buenos Aires",34,"Terciario o universitario incompleto y más",5,2,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",455,0,455,985,0,30,425,0,0,0,120,0,865,175,30
178035,"Mujer","Gran Buenos Aires",47,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",930,630,300,510,630,300,0,0,0,0,0,20,490,100,110
123243,"Varón","Gran Buenos Aires",58,"Secundario completo",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",340,0,340,1100,0,280,0,60,0,0,0,390,710,170,135
114056,"Mujer","Gran Buenos Aires",75,"Hasta primario incompleto",3,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",280,0,280,1160,0,280,0,0,0,0,0,495,665,155,100
146279,"Mujer","Gran Buenos Aires",66,"Terciario o universitario incompleto y más",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",435,0,435,1005,0,370,0,65,0,0,345,60,600,30,120
116896,"Varón","Gran Buenos Aires",50,"Terciario o universitario incompleto y más",5,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",950,0,950,490,0,180,345,425,0,0,0,0,490,100,0
141286,"Mujer","Gran Buenos Aires",30,"Terciario o universitario incompleto y más",5,3,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",824.988,79.998,744.99,614.994,79.998,234.996,509.994,0,0,0,0,99.996,514.998,94.998,159.996
118726,"Mujer","Gran Buenos Aires",28,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",850,850,0,590,850,0,0,0,0,180,0,0,410,140,0
105141,"Varón","Gran Buenos Aires",70,"Primario completo y secundario incompleto",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",260,150,110,1180,150,110,0,0,0,0,0,260,920,330,0
114509,"Mujer","Gran Buenos Aires",14,"Primario completo y secundario incompleto",4,1,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",180,0,180,1260,0,180,0,0,0,210,0,105,945,265,0
151278,"Varón","Gran Buenos Aires",63,"Primario completo y secundario incompleto",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",610,600,10,830,600,10,0,0,0,0,0,300,530,160,10
104039,"Mujer","Gran Buenos Aires",42,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",525,240,285,915,240,285,0,0,0,0,150,210,555,105,40
150776,"Mujer","Gran Buenos Aires",30,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",330,300,30,1110,300,30,0,0,0,90,270,105,645,105,30
172988,"Mujer","Gran Buenos Aires",80,"Secundario completo",3,1,1,"No ocupado (Desocupado o Inactivo)",NA,400,0,400,1040,0,280,120,0,0,0,300,105,635,245,90
119512,"Varón","Gran Buenos Aires",60,"Secundario completo",1,1,1,"No ocupado (Desocupado o Inactivo)","Unipersonal",130,0,130,1310,0,130,0,0,0,0,420,210,680,290,60
107518,"Mujer","Gran Buenos Aires",50,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",480,300,180,960,300,180,0,0,0,0,120,285,555,135,30
103772,"Mujer","Gran Buenos Aires",60,"Primario completo y secundario incompleto",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",270,0,270,1170,0,270,0,0,0,240,0,120,810,270,60
185183,"Varón","Gran Buenos Aires",27,"Secundario completo",4,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",180,0,180,1260,0,0,0,180,0,0,90,390,780,180,0
106535,"Mujer","Gran Buenos Aires",42,"Secundario completo",2,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",820,280,540,620,280,240,300,0,0,0,0,60,560,140,60
161341,"Varón","Gran Buenos Aires",28,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",816.666,711.666,105,623.332,711.666,105,0,0,0,0,70,59.996,493.331,83.331,5
128518,"Mujer","Gran Buenos Aires",36,"Terciario o universitario incompleto y más",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",615,555,60,825,555,30,30,0,0,180,50,90,505,85,30
115317,"Mujer","Gran Buenos Aires",59,"Primario completo y secundario incompleto",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",270,0,270,1170,0,270,0,0,0,0,120,150,900,270,60
190639,"Varón","Gran Buenos Aires",50,"Terciario o universitario incompleto y más",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",373.333,233.333,140,1066.666,233.333,35,105,0,0,0,0,483.333,583.333,53.333,0
180915,"Mujer","Gran Buenos Aires",22,"Secundario completo",4,2,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",506.662,0,506.662,933.331,0,433.331,73.331,0,0,0,270,53.331,610,30,226.665
160383,"Mujer","Gran Buenos Aires",83,"Primario completo y secundario incompleto",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",210,0,210,1230,0,210,0,0,0,0,150,190,890,370,90
118173,"Mujer","Gran Buenos Aires",67,"Hasta primario incompleto",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",215,0,215,1225,0,215,0,0,0,0,0,195,1030,190,10
101889,"Mujer","Gran Buenos Aires",19,"Terciario o universitario incompleto y más",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",453.328,423.331,29.997,986.656,423.331,29.997,0,0,0,180,34.999,93.324,678.33,88.33,29.997
177176,"Mujer","Gran Buenos Aires",50,"Secundario completo",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",130,0,130,1310,0,130,0,0,0,0,300,190,820,430,130
110196,"Varón","Gran Buenos Aires",45,"Primario completo y secundario incompleto",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",615,585,30,825,585,30,0,0,0,0,0,120,705,285,30
184756,"Mujer","Gran Buenos Aires",27,"Primario completo y secundario incompleto",4,2,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",630,0,630,810,0,410,220,0,0,0,0,30,780,300,90
139617,"Varón","Gran Buenos Aires",28,"Terciario o universitario incompleto y más",2,1,1,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",685,485,200,755,485,140,60,0,0,0,0,290,465,115,10
125729,"Varón","Gran Buenos Aires",53,"Hasta primario incompleto",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",815,630,185,625,630,185,0,0,0,0,0,60,565,195,15
155081,"Varón","Gran Buenos Aires",35,"Primario completo y secundario incompleto",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",360,240,120,1080,240,120,0,0,0,0,90,210,780,360,60
132036,"Varón","Gran Buenos Aires",59,"Hasta primario incompleto",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",740,680,60,700,680,60,0,0,0,0,0,60,640,190,0
101195,"Mujer","Gran Buenos Aires",49,"Terciario o universitario incompleto y más",1,1,1,"No ocupado (Desocupado o Inactivo)","Unipersonal",120,0,120,1320,0,120,0,0,0,180,60,270,810,150,30
163556,"Mujer","Gran Buenos Aires",24,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",669.997,613.333,56.664,769.994,613.333,56.664,0,0,0,0,58.33,178.327,533.332,83.332,26.664
119722,"Varón","Gran Buenos Aires",21,"Primario completo y secundario incompleto",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",765,750,15,675,750,0,15,0,0,165,0,15,495,105,0
131701,"Varón","Gran Buenos Aires",26,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales",NA,300,240,60,1140,240,60,0,0,0,390,60,90,600,240,60
158420,"Varón","Gran Buenos Aires",63,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",726.666,618.333,108.333,713.332,618.333,108.333,0,0,0,0,25,81.665,606.666,126.666,48.333
131422,"Varón","Gran Buenos Aires",49,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",710,620,90,730,620,60,30,0,0,0,0,0,730,190,60
111410,"Mujer","Gran Buenos Aires",57,"Primario completo y secundario incompleto",3,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",495,330,165,945,330,165,0,0,0,0,0,0,945,285,75
197084,"Varón","Gran Buenos Aires",47,"Primario completo y secundario incompleto",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",605,605,0,835,605,0,0,0,0,0,0,135,700,190,0
146702,"Mujer","Gran Buenos Aires",74,"Primario completo y secundario incompleto",2,1,1,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",240,0,240,1200,0,240,0,0,0,0,120,60,1020,240,60
154207,"Varón","Gran Buenos Aires",44,"Primario completo y secundario incompleto",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",620,500,120,820,500,120,0,0,0,0,0,285,535,235,0
176935,"Mujer","Gran Buenos Aires",33,"Secundario completo",5,3,0,"No ocupado (Desocupado o Inactivo)","Nuclear incompleto",270,0,270,1170,0,210,60,0,0,0,0,300,870,180,60
137133,"Mujer","Gran Buenos Aires",39,"Secundario completo",3,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",640,280,360,800,280,300,60,0,0,0,0,120,680,170,60
134158,"Varón","Gran Buenos Aires",45,"Primario completo y secundario incompleto",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",920,780,140,520,780,60,80,0,0,0,0,60,460,270,0
131026,"Mujer","Gran Buenos Aires",43,"Primario completo y secundario incompleto",4,1,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",340,0,340,1100,0,310,30,0,0,0,270,210,620,110,30
179589,"Mujer","Gran Buenos Aires",65,"Hasta primario incompleto",4,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",810,0,810,630,0,810,0,0,0,0,0,30,600,180,60
119801,"Varón","Gran Buenos Aires",15,"Primario completo y secundario incompleto",7,4,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",340,0,340,1100,0,85,255,0,0,330,90,120,560,140,15
158839,"Varón","Gran Buenos Aires",55,"Secundario completo",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",180,0,180,1260,0,180,0,0,0,0,420,0,840,420,120
179970,"Mujer","Gran Buenos Aires",49,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",860,860,0,580,860,0,0,0,0,0,0,0,580,220,0
124722,"Mujer","Gran Buenos Aires",17,"Primario completo y secundario incompleto",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",245,40,205,1195,40,90,0,115,0,305,0,120,770,350,60
109488,"Mujer","Gran Buenos Aires",51,"Primario completo y secundario incompleto",2,1,1,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",540,0,540,900,0,540,0,0,0,0,0,60,840,480,120
170407,"Mujer","Gran Buenos Aires",77,"Terciario o universitario incompleto y más",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",150,0,150,1290,0,150,0,0,0,0,0,270,1020,100,60
164278,"Varón","Gran Buenos Aires",45,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",461.665,411.665,50,978.33,411.665,50,0,0,0,0,0,331.665,646.665,106.665,20
131842,"Varón","Gran Buenos Aires",48,"Primario completo y secundario incompleto",4,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",950,530,420,490,530,0,0,420,0,0,0,0,490,130,0
100449,"Varón","Gran Buenos Aires",52,"Primario completo y secundario incompleto",3,2,1,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",720,690,30,720,690,0,30,0,0,0,0,60,660,180,0
199703,"Varón","Gran Buenos Aires",64,"Terciario o universitario incompleto y más",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",150,0,150,1290,0,150,0,0,0,0,0,330,960,180,60
183350,"Varón","Gran Buenos Aires",89,"Secundario completo",2,2,2,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",240,0,240,1200,0,180,60,0,0,0,0,285,915,375,0
186470,"Varón","Gran Buenos Aires",42,"Secundario completo",5,3,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",750,700,50,690,700,0,50,0,0,0,0,120,570,90,0
189777,"Varón","Gran Buenos Aires",44,"Terciario o universitario incompleto y más",4,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",855,705,150,585,705,0,150,0,0,0,0,90,495,105,0
125820,"Varón","Gran Buenos Aires",27,"Primario completo y secundario incompleto",5,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",390,0,390,1050,0,390,0,0,0,0,240,120,690,150,30
153598,"Mujer","Gran Buenos Aires",62,"Primario completo y secundario incompleto",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",330,0,330,1110,0,330,0,0,0,0,0,120,990,420,60
107287,"Varón","Gran Buenos Aires",46,"Primario completo y secundario incompleto",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",420,0,420,1020,0,420,0,0,0,0,0,330,690,330,60
164403,"Mujer","Gran Buenos Aires",19,"Terciario o universitario incompleto y más",3,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",0,0,0,1440,0,0,0,0,0,555,0,135,750,150,0
123660,"Varón","Gran Buenos Aires",60,"Secundario completo",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",480,0,480,960,0,450,30,0,0,0,0,150,810,270,30
119767,"Mujer","Gran Buenos Aires",24,"Terciario o universitario incompleto y más",4,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",595,565,30,845,565,30,0,0,0,120,195,0,530,170,30
151777,"Mujer","Gran Buenos Aires",74,"Secundario completo",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",300,0,300,1140,0,300,0,0,0,0,0,270,870,180,60
136086,"Mujer","Gran Buenos Aires",51,"Primario completo y secundario incompleto",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",135,0,135,1305,0,135,0,0,0,0,360,0,945,345,60
177533,"Varón","Gran Buenos Aires",19,"Secundario completo",3,1,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",60,0,60,1380,0,60,0,0,0,0,300,270,810,210,0
116031,"Mujer","Gran Buenos Aires",30,"Secundario completo",3,2,0,"No ocupado (Desocupado o Inactivo)","Nuclear incompleto",495,0,495,945,0,320,175,0,0,0,0,165,780,190,180
127350,"Mujer","Gran Buenos Aires",34,"Primario completo y secundario incompleto",4,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",0,0,0,1440,0,0,0,0,0,0,675,90,675,255,0
110295,"Mujer","Gran Buenos Aires",39,"Primario completo y secundario incompleto",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",215,0,215,1225,0,215,0,0,0,0,270,10,945,235,85
141263,"Varón","Gran Buenos Aires",64,"Hasta primario incompleto",5,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",360,0,360,1080,0,310,50,0,0,0,0,460,620,170,70
